customer_id,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,split,has_international_plan,has_voice_mail_plan,total_minutes,total_calls,total_charges,monthly_revenue,estimated_remaining_months,estimated_clv,feedback_text,feedback_category,sentiment,complaint_intensity
CUST_001615,KS,57,415,No,Yes,37,201.2,76,34.2,280.1,122,23.81,154.2,110,6.94,11.8,1,3.19,1,0,train,0,1,647.3,309,68.14,68.14,18,1226.52,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001616,IA,130,510,No,No,0,139.1,72,23.65,246.0,112,20.91,207.2,121,9.32,11.4,9,3.08,5,0,train,0,0,603.6999999999999,314,56.96,56.96,12,683.52,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001617,NJ,151,415,No,No,0,118.9,128,20.21,278.3,65,23.66,194.8,61,8.77,13.2,10,3.56,2,0,train,0,0,605.2,264,56.2,56.2,12,674.4,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001618,NJ,162,408,No,No,0,217.6,87,36.99,279.0,71,23.72,250.7,65,11.28,10.4,4,2.81,2,1,train,0,0,757.6999999999999,227,74.8,74.8,18,1346.4,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001619,MT,60,415,No,No,0,145.0,133,24.65,209.1,92,17.77,328.5,112,14.78,14.6,2,3.94,1,0,train,0,0,697.2,339,61.14,61.14,12,733.68,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001620,IA,81,510,No,No,0,203.5,89,34.6,289.6,69,24.62,212.9,71,9.58,8.7,3,2.35,3,0,train,0,0,714.7,232,71.14999999999999,71.14999999999999,18,1280.7,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001621,TX,136,408,No,No,0,269.8,106,45.87,228.8,101,19.45,257.5,106,11.59,10.1,8,2.73,1,1,train,0,0,766.2,321,79.64,79.64,18,1433.52,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001622,MS,121,415,No,Yes,21,126.3,84,21.47,209.6,102,17.82,192.5,129,8.66,10.6,2,2.86,1,0,train,0,1,539.0,317,50.81,50.81,6,304.86,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001623,IA,105,510,No,Yes,15,88.1,125,14.98,175.9,142,14.95,269.9,85,12.15,9.7,1,2.62,2,0,train,0,1,543.6,353,44.7,44.7,6,268.2,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001624,WI,105,415,No,Yes,34,218.5,61,37.15,196.7,74,16.72,151.1,103,6.8,9.9,4,2.67,2,0,train,0,1,576.1999999999999,242,63.34,63.34,12,760.08,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001625,MT,51,415,No,Yes,26,236.8,61,40.26,263.4,97,22.39,181.1,91,8.15,11.2,8,3.02,1,0,train,0,1,692.5,257,73.82,73.82,18,1328.76,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001626,GA,64,408,No,No,0,124.1,117,21.1,192.8,108,16.39,162.9,84,7.33,6.4,5,1.73,3,0,train,0,0,486.19999999999993,314,46.55,46.55,6,279.3,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001627,MT,80,510,Yes,Yes,30,184.2,132,31.31,167.5,109,14.24,212.8,114,9.58,10.0,10,2.7,0,0,train,1,1,574.5,365,57.83,57.83,12,693.96,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001628,ND,56,415,No,No,0,222.7,133,37.86,277.0,89,23.55,101.8,94,4.58,13.6,4,3.67,4,0,train,0,0,615.1,320,69.66,69.66,18,1253.88,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001629,VT,120,415,No,No,0,149.2,98,25.36,193.6,88,16.46,248.9,119,11.2,11.1,5,3.0,1,0,train,0,0,602.8,310,56.02,56.02,12,672.24,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001630,SD,103,510,No,No,0,206.5,125,35.11,180.2,113,15.32,220.6,95,9.93,12.2,4,3.29,3,0,train,0,0,619.5,337,63.65,63.65,12,763.8,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001631,OH,164,510,No,Yes,27,159.7,102,27.15,168.8,113,14.35,244.1,127,10.98,9.6,9,2.59,3,0,train,0,1,582.2,351,55.07000000000001,55.07000000000001,12,660.84,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001632,OH,116,415,No,Yes,27,204.7,118,34.8,209.4,91,17.8,212.9,67,9.58,7.0,2,1.89,2,0,train,0,1,634.0,278,64.07,64.07,18,1153.26,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001633,MT,121,408,No,No,0,213.2,79,36.24,120.7,116,10.26,244.4,102,11.0,7.5,4,2.03,1,0,train,0,0,585.8,301,59.53,59.53,12,714.36,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001634,NV,183,415,No,No,0,116.7,92,19.84,213.8,112,18.17,214.3,112,9.64,9.7,6,2.62,2,0,train,0,0,554.5,322,50.27,50.27,6,301.62,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001635,UT,104,408,No,No,0,263.4,101,44.78,235.5,117,20.02,102.0,146,4.59,13.0,4,3.51,0,0,train,0,0,613.9,368,72.9,72.9,18,1312.2,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001636,NH,90,408,No,No,0,140.2,97,23.83,213.9,102,18.18,120.0,126,5.4,7.1,2,1.92,1,0,train,0,0,481.2000000000001,327,49.33,49.33,6,295.98,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001637,LA,82,415,No,No,0,197.7,101,33.61,127.6,83,10.85,142.1,103,6.39,13.5,3,3.65,1,0,train,0,0,480.9,290,54.5,54.5,6,327.0,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001638,NY,9,415,No,Yes,16,88.5,87,15.05,178.8,108,15.2,228.7,96,10.29,11.5,3,3.11,2,0,train,0,1,507.5,294,43.65,43.65,6,261.9,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001639,CT,97,415,No,No,0,215.3,58,36.6,242.4,91,20.6,279.8,105,12.59,12.1,9,3.27,0,0,train,0,0,749.6,263,73.06,73.06,18,1315.08,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001640,MI,127,510,No,Yes,25,203.8,118,34.65,267.1,48,22.7,225.1,105,10.13,7.3,5,1.97,0,0,train,0,1,703.3,276,69.44999999999999,69.44999999999999,18,1250.1,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001641,SD,125,510,No,Yes,34,268.4,112,45.63,222.2,108,18.89,117.6,102,5.29,10.3,3,2.78,0,0,train,0,1,618.4999999999999,325,72.59000000000002,72.59000000000002,18,1306.62,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001642,ME,140,415,No,No,0,159.1,104,27.05,269.8,106,22.93,220.4,116,9.92,10.3,4,2.78,1,0,train,0,0,659.5999999999999,330,62.68000000000001,62.68000000000001,12,752.16,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001643,MD,90,415,No,No,0,114.4,122,19.45,127.7,154,10.85,253.1,109,11.39,10.1,5,2.73,2,0,train,0,0,505.30000000000007,390,44.419999999999995,44.419999999999995,6,266.52,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001644,VA,67,415,No,No,0,138.9,65,23.61,208.9,109,17.76,232.4,82,10.46,9.2,3,2.48,2,0,train,0,0,589.4000000000001,259,54.31,54.31,6,325.86,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001645,NJ,113,415,No,No,0,186.0,55,31.62,237.4,105,20.18,148.1,83,6.66,12.2,6,3.29,1,0,train,0,0,583.7,249,61.74999999999999,61.74999999999999,12,741.0,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001646,TN,121,510,No,Yes,26,170.4,91,28.97,254.5,90,21.63,219.6,122,9.88,15.1,5,4.08,0,0,train,0,1,659.6,308,64.56,64.56,18,1162.08,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001647,DC,93,408,No,No,0,164.5,95,27.97,230.9,87,19.63,149.9,91,6.75,9.9,3,2.67,4,0,train,0,0,555.1999999999999,276,57.02,57.02,12,684.24,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001648,DC,121,408,No,No,0,168.6,121,28.66,168.6,94,14.33,95.3,59,4.29,12.3,4,3.32,1,0,train,0,0,444.8,278,50.6,50.6,6,303.6,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001649,OR,53,408,No,No,0,261.2,119,44.4,250.8,105,21.32,176.0,112,7.92,9.8,2,2.65,0,1,train,0,0,697.8,338,76.29,76.29,18,1373.22,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001650,RI,75,415,No,No,0,190.5,91,32.39,178.4,75,15.16,162.4,113,7.31,13.1,5,3.54,1,0,train,0,0,544.4,284,58.4,58.4,12,700.8,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001651,AK,132,510,No,No,0,181.1,121,30.79,314.4,109,26.72,246.7,81,11.1,4.2,9,1.13,2,0,train,0,0,746.4000000000001,320,69.74,69.74,18,1255.32,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001652,WI,162,408,No,No,0,177.1,131,30.11,114.7,122,9.75,153.6,88,6.91,6.5,6,1.76,3,0,train,0,0,451.9,347,48.529999999999994,48.529999999999994,6,291.18,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001653,IN,140,415,No,No,0,160.5,114,27.29,240.5,103,20.44,233.5,121,10.51,11.3,4,3.05,1,0,train,0,0,645.8,342,61.29,61.29,12,735.48,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001654,MI,91,408,No,No,0,134.7,116,22.9,295.3,98,25.1,195.5,121,8.8,6.6,5,1.78,2,0,train,0,0,632.1,340,58.58,58.58,12,702.96,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001655,ID,73,510,No,Yes,28,198.2,107,33.69,139.1,123,11.82,199.1,139,8.96,8.8,1,2.38,2,0,train,0,1,545.1999999999999,370,56.85,56.85,12,682.2,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001656,NH,95,408,Yes,No,0,228.9,134,38.91,255.7,71,21.73,208.0,120,9.36,10.1,2,2.73,4,1,train,1,0,702.7,327,72.73,72.73,18,1309.14,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001657,MN,145,408,No,No,0,241.7,137,41.09,135.8,100,11.54,277.6,123,12.49,13.1,3,3.54,0,0,train,0,0,668.2,363,68.66000000000001,68.66000000000001,18,1235.88,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001658,AZ,100,415,No,No,0,131.1,108,22.29,176.2,81,14.98,89.7,81,4.04,4.3,4,1.16,1,0,train,0,0,401.2999999999999,274,42.46999999999999,42.46999999999999,6,254.82,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001659,MN,122,415,No,No,0,234.1,101,39.8,200.2,121,17.02,237.4,89,10.68,13.1,9,3.54,2,0,train,0,0,684.8,320,71.04,71.04,18,1278.72,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001660,MO,109,415,No,No,0,200.1,72,34.02,300.9,120,25.58,236.0,68,10.62,11.9,5,3.21,0,0,train,0,0,748.9,265,73.42999999999999,73.42999999999999,18,1321.74,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001661,AL,82,408,No,No,0,154.0,107,26.18,94.4,114,8.02,287.6,95,12.94,10.1,7,2.73,1,0,train,0,0,546.1,323,49.87,49.87,6,299.22,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001662,PA,65,415,No,Yes,23,224.2,106,38.11,189.6,100,16.12,222.8,75,10.03,9.8,4,2.65,0,0,train,0,1,646.3999999999999,285,66.91000000000001,66.91000000000001,18,1204.38,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001663,AK,52,510,No,No,0,148.3,83,25.21,181.6,79,15.44,155.6,104,7.0,8.3,6,2.24,3,0,train,0,0,493.8,272,49.89,49.89,6,299.34,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001664,MS,136,415,No,Yes,24,174.6,76,29.68,176.6,114,15.01,214.4,91,9.65,8.8,5,2.38,2,0,train,0,1,574.4,286,56.72,56.72,12,680.64,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001665,IA,75,415,No,No,0,138.5,110,23.55,153.2,86,13.02,215.6,103,9.7,11.1,7,3.0,1,0,train,0,0,518.4,306,49.27,49.27,6,295.62,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001666,WY,146,408,No,No,0,109.0,69,18.53,265.8,98,22.59,228.3,80,10.27,12.6,2,3.4,1,0,train,0,0,615.7,249,54.79,54.79,6,328.74,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001667,NE,105,408,No,No,0,162.3,99,27.59,212.5,95,18.06,214.7,114,9.66,11.1,8,3.0,4,0,train,0,0,600.6,316,58.31,58.31,12,699.72,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001668,ND,48,415,No,No,0,210.8,84,35.84,189.6,98,16.12,157.6,99,7.09,16.4,3,4.43,2,0,train,0,0,574.4,284,63.48000000000001,63.48000000000001,12,761.76,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001669,CT,45,415,No,No,0,142.4,107,24.21,318.7,78,27.09,224.1,108,10.08,11.1,7,3.0,1,0,train,0,0,696.3000000000001,300,64.38,64.38,18,1158.84,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001670,NC,106,415,No,Yes,37,223.5,104,38.0,235.1,99,19.98,140.1,90,6.3,10.6,5,2.86,2,0,train,0,1,609.3000000000001,298,67.14,67.14,18,1208.52,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001671,CT,33,510,No,No,0,182.5,65,31.03,232.1,96,19.73,149.2,82,6.71,7.5,2,2.03,2,0,train,0,0,571.3,245,59.50000000000001,59.50000000000001,12,714.0,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001672,WA,106,408,No,No,0,193.6,66,32.91,238.2,82,20.25,176.4,107,7.94,12.9,3,3.48,0,0,train,0,0,621.0999999999999,258,64.58,64.58,18,1162.44,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001673,NV,141,415,No,No,0,192.4,111,32.71,156.9,87,13.34,175.8,82,7.91,11.0,6,2.97,0,0,train,0,0,536.1,286,56.92999999999999,56.92999999999999,12,683.16,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001674,KS,94,510,No,Yes,28,233.2,88,39.64,113.3,102,9.63,118.0,71,5.31,16.1,4,4.35,0,0,train,0,1,480.6,265,58.93000000000001,58.93000000000001,12,707.16,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001675,CO,65,510,No,No,0,158.8,53,27.0,188.5,132,16.02,189.3,87,8.52,9.8,4,2.65,2,0,train,0,0,546.4,276,54.18999999999999,54.18999999999999,6,325.14,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001676,MO,85,415,No,No,0,126.1,112,21.44,274.7,126,23.35,184.4,95,8.3,9.8,4,2.65,1,0,train,0,0,594.9999999999999,337,55.74,55.74,12,668.88,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001677,MA,71,510,No,No,0,290.4,108,49.37,253.9,92,21.58,263.3,126,11.85,10.1,5,2.73,3,1,train,0,0,817.6999999999999,331,85.52999999999999,85.52999999999999,18,1539.54,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001678,NY,112,408,No,Yes,30,60.6,113,10.3,165.9,96,14.1,132.8,99,5.98,13.3,7,3.59,0,0,train,0,1,372.6,315,33.97,33.97,6,203.82,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001679,AK,110,415,No,No,0,148.4,95,25.23,193.8,98,16.47,206.0,106,9.27,6.9,6,1.86,0,0,train,0,0,555.1,305,52.83,52.83,6,316.98,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001680,WI,111,415,No,No,0,246.5,108,41.91,216.3,89,18.39,179.6,99,8.08,12.7,3,3.43,2,0,train,0,0,655.1,299,71.81,71.81,18,1292.58,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001681,NH,74,408,No,No,0,298.1,112,50.68,201.3,100,17.11,214.7,88,9.66,9.7,4,2.62,2,1,train,0,0,723.8000000000001,304,80.07,80.07,18,1441.26,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001682,TN,105,510,No,No,0,119.3,82,20.28,185.1,111,15.73,157.0,74,7.07,10.9,4,2.94,2,0,train,0,0,472.2999999999999,271,46.02,46.02,6,276.12,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001683,NY,40,408,No,No,0,242.5,82,41.23,232.9,97,19.8,154.0,86,6.93,9.6,7,2.59,0,0,train,0,0,639.0,272,70.55000000000001,70.55000000000001,18,1269.9,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001684,GA,128,408,Yes,Yes,18,222.1,89,37.76,160.6,109,13.65,218.8,102,9.85,13.6,2,3.67,0,1,train,1,1,615.1,302,64.92999999999999,64.92999999999999,18,1168.74,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_001685,MN,123,408,No,No,0,236.2,135,40.15,273.9,88,23.28,227.0,77,10.22,10.1,6,2.73,2,1,train,0,0,747.1999999999999,306,76.38000000000001,76.38000000000001,18,1374.84,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001686,MI,122,510,No,No,0,144.2,87,24.51,212.2,74,18.04,169.3,87,7.62,9.5,4,2.57,0,0,train,0,0,535.2,252,52.739999999999995,52.739999999999995,6,316.44,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001687,ID,114,408,No,Yes,19,154.6,100,26.28,241.6,109,20.54,160.0,112,7.2,12.6,1,3.4,3,0,train,0,1,568.8000000000001,322,57.42,57.42,12,689.04,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001688,CT,102,415,No,Yes,25,137.4,100,23.36,176.7,83,15.02,188.2,93,8.47,10.2,6,2.75,2,0,train,0,1,512.5,282,49.599999999999994,49.599999999999994,6,297.6,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001689,NC,126,415,No,No,0,103.7,93,17.63,127.0,107,10.8,329.3,66,14.82,14.4,1,3.89,0,0,train,0,0,574.4,267,47.14,47.14,6,282.84,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001690,LA,150,415,No,No,0,136.6,112,23.22,209.4,81,17.8,161.1,78,7.25,12.2,2,3.29,4,1,train,0,0,519.3000000000001,273,51.559999999999995,51.559999999999995,6,309.36,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001691,NJ,60,408,No,No,0,289.8,101,49.27,255.6,115,21.73,242.8,76,10.93,11.7,4,3.16,2,1,train,0,0,799.9000000000001,296,85.09,85.09,18,1531.62,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001692,CA,138,510,Yes,No,0,196.2,129,33.35,176.5,86,15.0,232.4,108,10.46,15.2,1,4.1,0,1,train,1,0,620.3000000000001,324,62.91,62.91,12,754.92,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001693,MD,29,510,No,No,0,195.6,71,33.25,126.4,74,10.74,148.6,87,6.69,14.2,4,3.83,1,0,train,0,0,484.8,236,54.51,54.51,6,327.06,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001694,WY,111,415,No,No,0,222.2,96,37.77,162.5,111,13.81,184.9,120,8.32,11.9,7,3.21,4,0,train,0,0,581.5,334,63.11000000000001,63.11000000000001,12,757.32,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001695,TX,37,510,Yes,No,0,172.9,119,29.39,183.0,86,15.56,226.4,100,10.19,9.8,1,2.65,0,1,train,1,0,592.0999999999999,306,57.79,57.79,12,693.48,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001696,UT,81,510,No,No,0,154.5,84,26.27,216.2,91,18.38,229.8,82,10.34,13.7,3,3.7,1,0,train,0,0,614.2,260,58.69,58.69,12,704.28,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001697,WA,46,510,No,No,0,90.4,108,15.37,276.2,77,23.48,146.5,111,6.59,12.7,2,3.43,1,0,train,0,0,525.8000000000001,298,48.87,48.87,6,293.22,The service works well and I have no major complaints.,service_quality,positive,1
